url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,379,216
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.1,55,31
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.0,50,39
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,30,11
/mmvanheusden/SteamDepotDownloaderGUI/releases,25,19
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,17,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,14,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,13,6
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,9,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,9,2
