url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,95,64
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,74,47
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,11,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,7
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,4
/mmvanheusden/SteamDepotDownloaderGUI/releases,4,4
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/51,3,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,1,1
