url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,121,79
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,54,38
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,16,8
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,12,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,9,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/113,6,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,6,2
