url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,122,70
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,72,43
/mmvanheusden/SteamDepotDownloaderGUI/releases,19,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,7,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,3,3
/mmvanheusden/SteamDepotDownloaderGUI/discussions,3,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,3
/mmvanheusden/SteamDepotDownloaderGUI/pulls,3,2
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,2,2
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.1.0...master,2,2
