url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,137,82
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,85,39
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,11,4
/mmvanheusden/SteamDepotDownloaderGUI/releases,9,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,9,8
/mmvanheusden/SteamDepotDownloaderGUI/pulls,9,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,6,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,4,4
