url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,118,82
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,85,42
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,14,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,6,5
/mmvanheusden/SteamDepotDownloaderGUI/search,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,5,2
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,3,1
