time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-22 00:00:00+00:00,8.0,5.0,2,1
2023-05-23 00:00:00+00:00,7.0,4.0,10,5
2023-05-24 00:00:00+00:00,5.0,3.0,18,7
2023-05-25 00:00:00+00:00,7.0,5.0,17,6
2023-05-26 00:00:00+00:00,5.0,3.0,15,6
2023-05-27 00:00:00+00:00,3.0,2.0,82,11
2023-05-28 00:00:00+00:00,5.0,4.0,17,5
2023-05-29 00:00:00+00:00,17.0,8.0,20,6
2023-05-30 00:00:00+00:00,7.0,5.0,14,5
2023-05-31 00:00:00+00:00,10.0,7.0,25,10
2023-06-01 00:00:00+00:00,6.0,4.0,16,9
2023-06-02 00:00:00+00:00,5.0,3.0,27,8
2023-06-03 00:00:00+00:00,3.0,2.0,9,5
2023-06-04 00:00:00+00:00,,,30,8
