url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,103,68
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,53,34
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,8
/mmvanheusden/SteamDepotDownloaderGUI/releases,8,6
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.0,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,3
/mmvanheusden/SteamDepotDownloaderGUI/discussions,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package.json,4,1
