url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,127,90
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,91,67
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,9,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,8,7
/mmvanheusden/SteamDepotDownloaderGUI/forks,8,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,3
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.0,3,3
