url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,123,88
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,80,48
/mmvanheusden/SteamDepotDownloaderGUI/releases,20,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,6
/mmvanheusden/SteamDepotDownloaderGUI/search,6,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,5,2
/mmvanheusden/SteamDepotDownloaderGUI/discussions,3,3
