url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,161,99
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,68,45
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,8
/mmvanheusden/SteamDepotDownloaderGUI/releases,11,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,7,7
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,5
/mmvanheusden/SteamDepotDownloaderGUI/find/master,6,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.1,4,1
/mmvanheusden/SteamDepotDownloaderGUI/discussions,3,3
