url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,116,71
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,68,38
/mmvanheusden/SteamDepotDownloaderGUI/releases,20,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,6,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,5,3
/mmvanheusden/SteamDepotDownloaderGUI/discussions,5,3
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,2,2
