url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,203,118
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,136,79
/mmvanheusden/SteamDepotDownloaderGUI/issues,23,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,14,3
/mmvanheusden/SteamDepotDownloaderGUI/releases,11,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,10,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,10,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,6,5
