url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,112,76
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,102,70
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package-lock.json,6,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,2
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.1.0...v2.1.1,3,2
/mmvanheusden/SteamDepotDownloaderGUI/commits,2,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,2,2
