url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,105,75
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,105,71
/mmvanheusden/SteamDepotDownloaderGUI/releases,16,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package-lock.json,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,2,2
/mmvanheusden/SteamDepotDownloaderGUI/pulls,2,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,2,1
