referrer,views_total,views_unique
Google,97,28
youtube.com,63,23
github.com,29,15
search.brave.com,4,3
steamcommunity.com,4,3
yandex.com.tr,1,1
cn.bing.com,1,1
ecosia.org,1,1
Yahoo,1,1
