url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,173,97
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,72,45
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,4
/mmvanheusden/SteamDepotDownloaderGUI/discussions,5,5
/mmvanheusden/SteamDepotDownloaderGUI/find/master,5,4
