referrer,views_total,views_unique
Google,56,22
youtube.com,39,12
github.com,31,14
yandex.ru,13,3
cn.bing.com,11,4
steamcommunity.com,4,1
Bing,4,1
framedsc.com,3,3
search.brave.com,2,1
