url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,335,199
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.0,58,45
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.1,27,18
/mmvanheusden/SteamDepotDownloaderGUI/releases,18,15
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,17,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,14,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,13,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,9,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,8,5
