url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,398,217
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.1,114,68
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,32,12
/mmvanheusden/SteamDepotDownloaderGUI/releases,19,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,19,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,15,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,13,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.0,12,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,12,9
