url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,289,149
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.1,82,57
/mmvanheusden/SteamDepotDownloaderGUI/issues,25,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,24,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,18,14
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,18,9
/mmvanheusden/SteamDepotDownloaderGUI/issues/150,14,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,13,9
/mmvanheusden/SteamDepotDownloaderGUI/releases,10,9
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,10,6
