url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,102,74
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,68,47
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,6,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,5,2
/mmvanheusden/SteamDepotDownloaderGUI/search,4,2
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,3,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/contributing.md,2,2
/mmvanheusden/SteamDepotDownloaderGUI/commit/627630aec2e2b9fa01935a1ea53fd0b7ca9c90c4,2,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,2,1
