url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,107,76
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,46,37
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,13
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/51,4,2
/mmvanheusden/SteamDepotDownloaderGUI/find/master,3,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/12,3,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,2,2
/mmvanheusden/SteamDepotDownloaderGUI/discussions,2,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/11,2,2
