referrer,views_total,views_unique
Google,101,33
youtube.com,29,8
steamcommunity.com,11,5
github.com,10,8
Bing,7,1
search.brave.com,4,2
cn.bing.com,3,2
yandex.ru,2,1
softpedia.com,1,1
bytemeta.vip,1,1
