url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,102,72
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,87,55
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,18,8
/mmvanheusden/SteamDepotDownloaderGUI/releases,18,7
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,5
/mmvanheusden/SteamDepotDownloaderGUI/find/master,6,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,6,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,2
/https://github.com/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,4,1
/mmvanheusden/SteamDepotDownloaderGUI/branches,3,2
