url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,156,99
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,105,72
/mmvanheusden/SteamDepotDownloaderGUI/releases,10,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,8,5
/mmvanheusden/SteamDepotDownloaderGUI/forks,8,3
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,5,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,4,2
