url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,89,67
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,41,32
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,5
/mmvanheusden/SteamDepotDownloaderGUI/releases,8,8
/mmvanheusden/SteamDepotDownloaderGUI/discussions,4,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/51,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/12,3,1
/mmvanheusden/SteamDepotDownloaderGUI/pulls,2,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.0,2,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,2,1
