url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,93,61
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,51,32
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,7
/mmvanheusden/SteamDepotDownloaderGUI/releases,9,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.0,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package.json,4,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,3,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,3,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,3
