referrer,views_total,views_unique
Google,70,31
youtube.com,37,12
github.com,28,15
yandex.ru,9,3
cn.bing.com,8,4
Bing,7,2
framedsc.com,4,4
DuckDuckGo,4,2
search.brave.com,2,1
