url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,174,102
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,87,54
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,30,7
/mmvanheusden/SteamDepotDownloaderGUI/issues,18,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,16,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,15,11
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,11,3
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github/workflows,9,2
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,5
