url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,156,90
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,75,45
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,9,4
/mmvanheusden/SteamDepotDownloaderGUI/releases,7,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,6,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,5,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,5,1
/mmvanheusden/SteamDepotDownloaderGUI/tree/github-repo-stats/.github,5,1
