url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,114,78
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,85,53
/mmvanheusden/SteamDepotDownloaderGUI/releases,21,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,15,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,14,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,7,5
/mmvanheusden/SteamDepotDownloaderGUI/find/master,6,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,2
