url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,175,100
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,126,76
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,10,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,8,2
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package-lock.json,7,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,6,6
