url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,122,82
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,62,42
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,12,5
/mmvanheusden/SteamDepotDownloaderGUI/releases,10,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,7,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,6,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/contributing.md,6,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/LICENSE.md,6,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/121,5,5
