url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,146,87
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,79,42
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,24,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,17,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,16,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,6,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,5
/mmvanheusden/SteamDepotDownloaderGUI/discussions,4,3
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,4,1
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,3
