url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,105,75
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,70,51
/mmvanheusden/SteamDepotDownloaderGUI/releases,13,7
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,6,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,5,4
/mmvanheusden/SteamDepotDownloaderGUI/forks,3,1
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v1.3.0-c,3,1
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,2,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,2,1
