url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,112,74
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,40,29
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,18,10
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,6,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,6,2
