referrer,views_total,views_unique
Google,94,32
youtube.com,27,8
steamcommunity.com,7,3
Bing,7,1
github.com,6,6
search.brave.com,6,2
cn.bing.com,2,1
yandex.ru,1,1
bytemeta.vip,1,1
