url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,114,87
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,65,44
/mmvanheusden/SteamDepotDownloaderGUI/releases,17,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,14,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,9,7
/mmvanheusden/SteamDepotDownloaderGUI/search,6,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,5,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/github-repo-stats/mmvanheusden/SteamDepotDownloaderGUI,5,1
