url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,114,72
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,58,40
/mmvanheusden/SteamDepotDownloaderGUI/releases,17,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,5
/mmvanheusden/SteamDepotDownloaderGUI/discussions,5,2
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,4,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,3,3
/mmvanheusden/SteamDepotDownloaderGUI/commit/fcbf340a952826d9c3545395563ec82404a207f4,3,3
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,3,3
