url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,126,89
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,97,45
/mmvanheusden/SteamDepotDownloaderGUI/releases,13,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,9,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,6
/mmvanheusden/SteamDepotDownloaderGUI/search,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,5,2
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,3,3
