url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,155,96
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,82,51
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,12,5
/mmvanheusden/SteamDepotDownloaderGUI/releases,8,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,8,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/.github/ISSUE_TEMPLATE/feature_request.md,8,1
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,7,7
/mmvanheusden/SteamDepotDownloaderGUI/issues,6,5
/mmvanheusden/SteamDepotDownloaderGUI/commit/db75c7f6233c1c18c8f19b6ad4c854e5599fa9f5,6,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,5,1
