url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,111,79
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,44,32
/mmvanheusden/SteamDepotDownloaderGUI/releases,23,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,16,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,14,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,9,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,6,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/LICENSE.md,6,3
