url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,294,145
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.1,99,62
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,26,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,22,16
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,13,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,10,2
/mmvanheusden/SteamDepotDownloaderGUI/releases,9,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,9,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.0,7,5
