time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-06 00:00:00+00:00,,,8,4
2022-11-07 00:00:00+00:00,6.0,4.0,10,4
2022-11-08 00:00:00+00:00,2.0,1.0,8,5
2022-11-09 00:00:00+00:00,16.0,12.0,6,2
2022-11-10 00:00:00+00:00,13.0,9.0,16,5
2022-11-11 00:00:00+00:00,15.0,10.0,16,5
2022-11-12 00:00:00+00:00,3.0,2.0,22,10
2022-11-13 00:00:00+00:00,2.0,2.0,6,3
2022-11-14 00:00:00+00:00,4.0,3.0,10,4
2022-11-15 00:00:00+00:00,4.0,1.0,25,9
2022-11-16 00:00:00+00:00,8.0,3.0,32,5
2022-11-17 00:00:00+00:00,9.0,6.0,11,6
2022-11-18 00:00:00+00:00,9.0,7.0,7,3
2022-11-19 00:00:00+00:00,13.0,8.0,11,5
