url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,104,62
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,67,37
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,12,10
/mmvanheusden/SteamDepotDownloaderGUI/releases,11,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,8,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/.github/ISSUE_TEMPLATE/feature_request.md,8,1
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,7,6
/mmvanheusden/SteamDepotDownloaderGUI/commit/db75c7f6233c1c18c8f19b6ad4c854e5599fa9f5,7,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,6,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,5,1
