url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,131,76
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,86,37
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,11,4
/mmvanheusden/SteamDepotDownloaderGUI/releases,8,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,8,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,6,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,3,3
