url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,122,75
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,78,52
/mmvanheusden/SteamDepotDownloaderGUI/releases,20,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,9,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,4
/mmvanheusden/SteamDepotDownloaderGUI/discussions,4,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,2,2
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,2,2
