url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,97,70
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,48,34
/mmvanheusden/SteamDepotDownloaderGUI/releases,18,9
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,8
/mmvanheusden/steamdepotdownloadergui/issues,6,1
/mmvanheusden/SteamDepotDownloaderGUI/tree/github-repo-stats/mmvanheusden/SteamDepotDownloaderGUI,5,1
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,2
/mmvanheusden/SteamDepotDownloaderGUI/tags,4,2
