url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,89,63
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,40,30
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,3
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,2,1
/mmvanheusden/SteamDepotDownloaderGUI/tags,2,1
/mmvanheusden/SteamDepotDownloaderGui,1,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/.eslintrc.yml,1,1
