url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,112,86
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,75,47
/mmvanheusden/SteamDepotDownloaderGUI/releases,17,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,14,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,14,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,6
/mmvanheusden/SteamDepotDownloaderGUI/search,6,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,5,2
/mmvanheusden/SteamDepotDownloaderGUI/discussions,3,3
