url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,85,69
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,51,34
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,9,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,7,5
/mmvanheusden/steamdepotdownloadergui/issues,6,1
/mmvanheusden/SteamDepotDownloaderGUI/tree/github-repo-stats/mmvanheusden/SteamDepotDownloaderGUI,5,1
/mmvanheusden/SteamDepotDownloaderGUI/search,4,2
/mmvanheusden/SteamDepotDownloaderGUI/forks,4,1
