url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,121,82
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,55,38
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,9
/mmvanheusden/SteamDepotDownloaderGUI/releases,13,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,12,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,9
/mmvanheusden/SteamDepotDownloaderGUI/issues/121,6,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,6,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,6,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/contributing.md,6,2
