url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,109,79
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,72,54
/mmvanheusden/SteamDepotDownloaderGUI/releases,13,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,7,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,5,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,4,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,3,1
/mmvanheusden/SteamDepotDownloaderGUI/forks,3,1
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v1.3.0-c,3,1
