url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,136,84
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,77,40
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,8,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,7,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,6,3
/mmvanheusden/SteamDepotDownloaderGUI/actions,4,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,4,1
