url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,109,75
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,49,39
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,5
/mmvanheusden/SteamDepotDownloaderGUI/find/master,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/51,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/12,3,1
/mmvanheusden/SteamDepotDownloaderGUI/discussions,2,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/11,2,2
