url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,121,72
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,87,50
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,22,4
/mmvanheusden/SteamDepotDownloaderGUI/releases,16,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,5,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,5,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github/workflows,5,2
