url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,248,138
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.0,79,64
/mmvanheusden/SteamDepotDownloaderGUI/releases,11,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,10,3
/mmvanheusden/SteamDepotDownloaderGUI/issues,8,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/index.html,8,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,7,3
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,6,2
