url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,155,92
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,91,40
/mmvanheusden/SteamDepotDownloaderGUI/releases,13,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,6,4
/mmvanheusden/SteamDepotDownloaderGUI/discussions,4,4
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,3
