url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,136,84
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,61,34
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,35,23
/mmvanheusden/SteamDepotDownloaderGUI/releases,16,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,14,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,7,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,3
/mmvanheusden/SteamDepotDownloaderGUI/pulls,3,3
