time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-01 00:00:00+00:00,6.0,4.0,16,9
2023-06-02 00:00:00+00:00,5.0,3.0,27,8
2023-06-03 00:00:00+00:00,3.0,2.0,9,5
2023-06-04 00:00:00+00:00,3.0,2.0,30,8
2023-06-05 00:00:00+00:00,9.0,7.0,12,5
2023-06-06 00:00:00+00:00,5.0,3.0,3,3
2023-06-07 00:00:00+00:00,7.0,5.0,8,4
2023-06-08 00:00:00+00:00,6.0,4.0,12,8
2023-06-09 00:00:00+00:00,6.0,4.0,18,7
2023-06-10 00:00:00+00:00,4.0,3.0,9,5
2023-06-11 00:00:00+00:00,4.0,3.0,28,7
2023-06-12 00:00:00+00:00,7.0,5.0,22,5
2023-06-13 00:00:00+00:00,3.0,2.0,4,3
2023-06-14 00:00:00+00:00,,,14,7
