url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,103,65
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,52,34
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,9
/mmvanheusden/SteamDepotDownloaderGUI/issues,8,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package.json,4,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,3,3
/mmvanheusden/SteamDepotDownloaderGUI/search,3,3
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.0,3,3
