url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,290,156
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,133,78
/mmvanheusden/SteamDepotDownloaderGUI/issues/150,21,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,18,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,9
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,12,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,10,10
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,4,2
/mmvanheusden/SteamDepotDownloaderGUI/commits,3,3
