referrer,views_total,views_unique
Google,57,21
youtube.com,39,12
github.com,30,13
yandex.ru,14,4
cn.bing.com,8,3
steamcommunity.com,6,2
Bing,4,1
framedsc.com,2,2
search.brave.com,2,1
